"","id","minute","result","X","Y","xG","player","h_a","player_id","situation","season","shotType","match_id","h_team","a_team","h_goals","a_goals","date","player_assisted","lastAction"
"115",310668,81,"Goal",0.929000015258789,0.47,0.49899885058403,"Julian Brandt","h",261,"OpenPlay",2019,"LeftFoot",12406,"Borussia Dortmund","Augsburg",5,1,2019-08-17 14:30:00,"Axel Witsel","Chipped"
"116",310669,83,"BlockedShot",0.926999969482422,0.681999969482422,0.0375789776444435,"Mario Götze","h",422,"FromCorner",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,2019-08-17 14:30:00,"Jadon Sancho","Cross"
"117",310670,84,"MissedShots",0.929000015258789,0.332999992370605,0.0101055381819606,"Mats Hummels","h",373,"FromCorner",2019,"Head",12406,"Borussia Dortmund","Augsburg",5,1,2019-08-17 14:30:00,"Julian Weigl","Aerial"
"118",310671,87,"MissedShots",0.895,0.610999984741211,0.0963738709688187,"Axel Witsel","h",3059,"OpenPlay",2019,"LeftFoot",12406,"Borussia Dortmund","Augsburg",5,1,2019-08-17 14:30:00,"Paco Alcácer","None"
"119",310672,89,"MissedShots",0.734000015258789,0.59,0.0203031003475189,"Axel Witsel","h",3059,"OpenPlay",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,2019-08-17 14:30:00,NA,"Interception"
"120",310646,0,"Goal",0.939000015258789,0.552999992370605,0.56216949224472,"Florian Niederlechner","a",306,"OpenPlay",2019,"LeftFoot",12406,"Borussia Dortmund","Augsburg",5,1,2019-08-17 14:30:00,"Mads Pedersen","Pass"
"121",310659,44,"MissedShots",0.963000030517578,0.62,0.0198777671903372,"André Hahn","a",412,"OpenPlay",2019,"Head",12406,"Borussia Dortmund","Augsburg",5,1,2019-08-17 14:30:00,"Florian Niederlechner","Aerial"
"122",310663,61,"MissedShots",0.923000030517578,0.66,0.265818893909454,"Ruben Vargas","a",7810,"OpenPlay",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,2019-08-17 14:30:00,"Florian Niederlechner","Pass"
"123",310665,67,"MissedShots",0.893000030517578,0.282999992370605,0.0433657541871071,"Florian Niederlechner","a",306,"OpenPlay",2019,"RightFoot",12406,"Borussia Dortmund","Augsburg",5,1,2019-08-17 14:30:00,"Daniel Baier","TakeOn"
"124",310667,73,"BlockedShot",0.888000030517578,0.243999996185303,0.0132502736523747,"Marco Richter","a",6357,"SetPiece",2019,"LeftFoot",12406,"Borussia Dortmund","Augsburg",5,1,2019-08-17 14:30:00,NA,"Aerial"
"125",310674,3,"MissedShots",0.805999984741211,0.59,0.0471417643129826,"Charles Aránguiz","h",454,"OpenPlay",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,NA,"BallTouch"
"126",310675,9,"MissedShots",0.869000015258789,0.34,0.0526853539049625,"Kevin Volland","h",83,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Lars Bender","TakeOn"
"127",310676,9,"Goal",0.97,0.535999984741211,0.726106762886047,"Leon Bailey","h",5221,"OpenPlay",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Kevin Volland","Rebound"
"128",310678,18,"Goal",0.909000015258789,0.615999984741211,0.37639382481575,"Kai Havertz","h",5220,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Julian Baumgartlinger","Throughball"
"129",310682,26,"BlockedShot",0.895,0.427000007629395,0.121065147221088,"Kevin Volland","h",83,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Kai Havertz","Pass"
"130",310685,48,"BlockedShot",0.854000015258789,0.257999992370605,0.0289094932377338,"Leon Bailey","h",5221,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Kai Havertz","Pass"
"131",310686,49,"MissedShots",0.850999984741211,0.69,0.0177085250616074,"Charles Aránguiz","h",454,"FromCorner",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,NA,"Aerial"
"132",310687,51,"MissedShots",0.771999969482422,0.432999992370605,0.030768970027566,"Kai Havertz","h",5220,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Kevin Volland","BallTouch"
"133",310688,54,"BlockedShot",0.865999984741211,0.182000007629395,0.0202504079788923,"Leon Bailey","h",5221,"FromCorner",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Kai Havertz","Pass"
"134",310690,64,"MissedShots",0.915,0.46,0.108431056141853,"Kevin Volland","h",83,"OpenPlay",2019,"Head",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Leon Bailey","Cross"
"135",310691,68,"Goal",0.931999969482422,0.495,0.580992519855499,"Kevin Volland","h",83,"OpenPlay",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Wendell","Pass"
"136",310692,72,"MissedShots",0.84,0.640999984741211,0.082106426358223,"Leon Bailey","h",5221,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Kai Havertz","Pass"
"137",310694,86,"SavedShot",0.848000030517578,0.661999969482422,0.321845889091492,"Leon Bailey","h",5221,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Kevin Volland","Throughball"
"138",310673,3,"BlockedShot",0.811999969482422,0.499000015258789,0.0802611485123634,"Christopher Antwi-Adjei","a",7798,"OpenPlay",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Sven Michel","TakeOn"
"139",310677,14,"Goal",0.790999984741211,0.562999992370605,0.0344146676361561,"Sven Michel","a",7799,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,NA,"BallRecovery"
"140",310679,24,"SavedShot",0.973000030517578,0.594000015258789,0.124464884400368,"Christopher Antwi-Adjei","a",7798,"OpenPlay",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Jamilu Collins","TakeOn"
"141",310680,24,"BlockedShot",0.969000015258789,0.527000007629395,0.768429458141327,"Sven Michel","a",7799,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,NA,"Rebound"
"142",310681,24,"Goal",0.966999969482422,0.485,0.782331109046936,"Streli Mamba","a",7800,"OpenPlay",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,NA,"Rebound"
"143",310683,26,"BlockedShot",0.775,0.554000015258789,0.0284790750592947,"Mohamed Dräger","a",6476,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,NA,"None"
"144",310684,42,"SavedShot",0.810999984741211,0.661999969482422,0.0160621479153633,"Sebastian Vasiliadis","a",7797,"FromCorner",2019,"RightFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,NA,"Aerial"
"145",310689,58,"MissedShots",0.77,0.293999996185303,0.0149968722835183,"Sven Michel","a",7799,"FromCorner",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,NA,"None"
"146",310693,75,"SavedShot",0.900999984741211,0.412000007629395,0.0746676176786423,"Christopher Antwi-Adjei","a",7798,"OpenPlay",2019,"LeftFoot",12407,"Bayer Leverkusen","Paderborn",3,2,2019-08-17 14:30:00,"Gerrit Holtmann","Cross"
"147",310696,15,"Goal",0.744000015258789,0.402000007629395,0.0110899517312646,"Maximilian Arnold","h",153,"OpenPlay",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,NA,"Aerial"
"148",310699,24,"SavedShot",0.748000030517578,0.462000007629395,0.0273310318589211,"Xaver Schlager","h",7783,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Joao Victor","Pass"
"149",310701,26,"MissedShots",0.785,0.617999992370605,0.0199722126126289,"Josuha Guilavogui","h",150,"SetPiece",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,NA,"None"
"150",310702,36,"BlockedShot",0.781999969482422,0.317999992370605,0.0449037775397301,"Felix Klaus","h",350,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Xaver Schlager","Pass"
"151",310703,39,"MissedShots",0.721999969482422,0.544000015258789,0.0108279557898641,"Xaver Schlager","h",7783,"SetPiece",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,NA,"None"
"152",310704,40,"BlockedShot",0.809000015258789,0.303999996185303,0.0320670604705811,"William","h",6229,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Wout Weghorst","Pass"
"153",310705,40,"BlockedShot",0.966999969482422,0.342000007629395,0.0852578729391098,"Joao Victor","h",7784,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,NA,"BallTouch"
"154",310706,50,"SavedShot",0.775999984741211,0.570999984741211,0.0402226261794567,"Felix Klaus","h",350,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Wout Weghorst","Pass"
"155",310707,51,"BlockedShot",0.808000030517578,0.709000015258789,0.0264470037072897,"Joao Victor","h",7784,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Wout Weghorst","Pass"
"156",310708,54,"MissedShots",0.854000015258789,0.38,0.0855088457465172,"Felix Klaus","h",350,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Wout Weghorst","Pass"
"157",310709,55,"BlockedShot",0.744000015258789,0.482000007629395,0.0292923785746098,"Maximilian Arnold","h",153,"OpenPlay",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,NA,"None"
"158",310710,59,"Goal",0.875,0.407999992370605,0.353203624486923,"Wout Weghorst","h",7052,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Xaver Schlager","Pass"
"159",310713,77,"BlockedShot",0.901999969482422,0.256000003814697,0.0877078622579575,"Felix Klaus","h",350,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Wout Weghorst","TakeOn"
"160",310718,90,"SavedShot",0.815,0.542000007629394,0.0572329685091972,"Josip Brekalo","h",5353,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,NA,"None"
"161",310720,92,"MissedShots",0.890999984741211,0.804000015258789,0.0682351291179657,"Josip Brekalo","h",5353,"DirectFreekick",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,NA,"Standard"
"162",310695,10,"BlockedShot",0.799000015258789,0.424000015258789,0.0430006794631481,"Anthony Modeste","a",137,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Kingsley Schindler","Pass"
"163",310697,20,"BlockedShot",0.769000015258789,0.26,0.0129970349371433,"Kingsley Ehizibue","a",7785,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Marco Höger","TakeOn"
"164",310698,22,"MissedShots",0.813000030517578,0.258999996185303,0.0127322506159544,"Kingsley Schindler","a",7788,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Marco Höger","Chipped"
"165",310700,24,"ShotOnPost",0.775999984741211,0.63,0.0271719116717577,"Dominick Drexler","a",7789,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Florian Kainz","Pass"
"166",310711,62,"MissedShots",0.978000030517578,0.395,0.0637205988168716,"Simon Terodde","a",6090,"OpenPlay",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,NA,"None"
"167",310712,66,"BlockedShot",0.913000030517578,0.477999992370605,0.0374664887785912,"Rafael Czichos","a",7786,"FromCorner",2019,"Head",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Florian Kainz","Aerial"
"168",310714,78,"BlockedShot",0.724000015258789,0.404000015258789,0.0241693016141653,"Kingsley Ehizibue","a",7785,"FromCorner",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Jorge Meré","Pass"
"169",310715,82,"BlockedShot",0.916999969482422,0.661999969482422,0.0438418798148632,"Simon Terodde","a",6090,"OpenPlay",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Jonas Hector","Chipped"
"170",310716,85,"MissedShots",0.891999969482422,0.439000015258789,0.0277760718017817,"Anthony Modeste","a",137,"SetPiece",2019,"Head",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,"Darko Churlinov","Foul"
"171",310717,86,"SavedShot",0.868000030517578,0.615999984741211,0.0262596607208252,"Jonas Hector","a",131,"SetPiece",2019,"RightFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,NA,"Aerial"
"172",310719,90,"Goal",0.91,0.485,0.342864692211151,"Simon Terodde","a",6090,"OpenPlay",2019,"LeftFoot",12408,"Wolfsburg","FC Cologne",2,1,2019-08-17 14:30:00,NA,"None"
"173",310801,11,"MissedShots",0.920999984741211,0.465999984741211,0.0585960559546947,"Marcus Thuram","h",5992,"OpenPlay",2019,"Head",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Alassane Pléa","Aerial"
"174",310802,13,"BlockedShot",0.801999969482422,0.502000007629395,0.0454967953264713,"Breel Embolo","h",5356,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,NA,"None"
"175",310805,28,"BlockedShot",0.741999969482422,0.512999992370605,0.0221154298633337,"László Bénes","h",5258,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Florian Neuhaus","Pass"
"176",310807,35,"BlockedShot",0.87,0.685,0.0463517792522907,"Breel Embolo","h",5356,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Oscar Wendt","Pass"
"177",310808,39,"BlockedShot",0.856999969482422,0.412999992370605,0.101685680449009,"Marcus Thuram","h",5992,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,NA,"TakeOn"
"178",310809,40,"BlockedShot",0.764000015258789,0.519000015258789,0.0202976334840059,"Florian Neuhaus","h",7065,"FromCorner",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,NA,"None"
"179",310810,43,"MissedShots",0.899000015258789,0.530999984741211,0.0220137573778629,"Nico Elvedi","h",212,"FromCorner",2019,"Head",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Alassane Pléa","Aerial"
"180",310811,47,"MissedShots",0.861999969482422,0.4,0.0898699909448624,"Marcus Thuram","h",5992,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Stefan Lainer","Pass"
"181",310812,54,"ShotOnPost",0.885999984741211,0.432999992370605,0.363402426242828,"Alassane Pléa","h",3310,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Marcus Thuram","Pass"
"182",310814,65,"MissedShots",0.911999969482422,0.549000015258789,0.0268518943339586,"Alassane Pléa","h",3310,"FromCorner",2019,"Head",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Oscar Wendt","Aerial"
"183",310815,70,"SavedShot",0.745999984741211,0.515,0.0661092028021812,"László Bénes","h",5258,"DirectFreekick",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,NA,"Standard"
"184",310817,72,"SavedShot",0.960999984741211,0.592999992370606,0.431384831666946,"Marcus Thuram","h",5992,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Fabian Johnson","BlockedPass"
"185",310819,76,"SavedShot",0.785,0.629000015258789,0.0298355687409639,"Raffael","h",210,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,NA,"Dispossessed"
"186",310820,77,"BlockedShot",0.764000015258789,0.673000030517578,0.0132052293047309,"Raffael","h",210,"FromCorner",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,NA,"Aerial"
"187",310822,80,"SavedShot",0.821999969482422,0.457999992370605,0.0627023726701736,"Alassane Pléa","h",3310,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Denis Zakaria","Pass"
"188",310823,89,"MissedShots",0.785,0.4,0.0314879193902016,"László Bénes","h",5258,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Raffael","Pass"
"189",310800,5,"MissedShots",0.901999969482422,0.47,0.0971686467528343,"Benito Raman","a",7059,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Jonjoe Kenny","Cross"
"190",310803,15,"MissedShots",0.908000030517578,0.555,0.0855000987648964,"Matija Nastasic","a",451,"SetPiece",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Daniel Caligiuri","Chipped"
"191",310804,26,"MissedShots",0.821999969482422,0.485,0.325006067752838,"Benito Raman","a",7059,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Guido Burgstaller","Throughball"
"192",310806,33,"BlockedShot",0.790999984741211,0.37,0.0283109415322542,"Guido Burgstaller","a",5302,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,NA,"None"
"193",310813,58,"SavedShot",0.868000030517578,0.515,0.0747775509953499,"Matija Nastasic","a",451,"FromCorner",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Weston McKennie","HeadPass"
"194",310816,71,"MissedShots",0.925999984741211,0.669000015258789,0.0691186040639877,"Guido Burgstaller","a",5302,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Benito Raman","Pass"
"195",310818,74,"BlockedShot",0.759000015258789,0.395,0.0183658376336098,"Fabian Reese","a",390,"OpenPlay",2019,"RightFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,NA,"None"
"196",310821,77,"MissedShots",0.878000030517578,0.357000007629395,0.0625255703926086,"Daniel Caligiuri","a",157,"OpenPlay",2019,"LeftFoot",12409,"Borussia M.Gladbach","Schalke 04",0,0,2019-08-17 17:30:00,"Amine Harit","Chipped"
"197",311100,0,"Goal",0.904000015258789,0.450999984741211,0.0664340555667877,"Martin Hinteregger","h",2668,"FromCorner",2019,"LeftFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,"Filip Kostic","Cross"
"198",311101,2,"BlockedShot",0.956999969482422,0.560999984741211,0.606581151485443,"Mijat Gacinovic","h",290,"OpenPlay",2019,"LeftFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,"Filip Kostic","Pass"
"199",311102,2,"SavedShot",0.875999984741211,0.728000030517578,0.0390370301902294,"Daichi Kamada","h",6145,"OpenPlay",2019,"RightFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,NA,"Rebound"
"200",311105,17,"SavedShot",0.741999969482422,0.632999992370605,0.021538944914937,"Dominik Kohr","h",269,"OpenPlay",2019,"RightFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,"Mijat Gacinovic","Pass"
"201",311108,27,"MissedShots",0.784000015258789,0.706999969482422,0.0274721048772335,"Filip Kostic","h",64,"OpenPlay",2019,"LeftFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,"Ante Rebic","BallTouch"
"202",311112,36,"SavedShot",0.885999984741211,0.640999984741211,0.425140112638474,"Filip Kostic","h",64,"OpenPlay",2019,"LeftFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,NA,"TakeOn"
"203",311113,44,"SavedShot",0.734000015258789,0.515,0.0577023774385452,"Ante Rebic","h",1852,"DirectFreekick",2019,"RightFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,NA,"Standard"
"204",311114,45,"BlockedShot",0.925,0.705,0.0651861503720284,"Ante Rebic","h",1852,"OpenPlay",2019,"RightFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,NA,"None"
"205",311115,47,"SavedShot",0.868000030517578,0.582999992370606,0.14063972234726,"Daichi Kamada","h",6145,"OpenPlay",2019,"RightFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,"Gelson Fernandes","TakeOn"
"206",311116,50,"SavedShot",0.903000030517578,0.534000015258789,0.0231116022914648,"Dominik Kohr","h",269,"FromCorner",2019,"Head",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,"Daichi Kamada","Aerial"
"207",311117,53,"BlockedShot",0.959000015258789,0.392000007629395,0.128113254904747,"Dominik Kohr","h",269,"SetPiece",2019,"Head",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,"Daichi Kamada","Cross"
"208",311119,69,"MissedShots",0.863000030517578,0.572999992370606,0.119332410395145,"Filip Kostic","h",64,"OpenPlay",2019,"LeftFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,"Ante Rebic","LayOff"
"209",311120,74,"MissedShots",0.751999969482422,0.203999996185303,0.0116452742367983,"Filip Kostic","h",64,"OpenPlay",2019,"LeftFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,"Makoto Hasebe","Chipped"
"210",311121,84,"BlockedShot",0.833000030517578,0.562999992370605,0.080975241959095,"Sebastian Rode","h",228,"OpenPlay",2019,"RightFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,"Ante Rebic","Pass"
"211",311123,88,"MissedShots",0.888000030517578,0.429000015258789,0.0321743451058865,"Martin Hinteregger","h",2668,"FromCorner",2019,"Head",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,"Filip Kostic","Cross"
"212",311103,3,"BlockedShot",0.784000015258789,0.595999984741211,0.0287652611732483,"Steven Zuber","a",254,"OpenPlay",2019,"RightFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,NA,"None"
"213",311104,13,"MissedShots",0.85,0.457999992370605,0.0284304618835449,"Lukas Rupp","a",62,"OpenPlay",2019,"RightFoot",12410,"Eintracht Frankfurt","Hoffenheim",1,0,2019-08-18 14:30:00,NA,"Aerial"
